uf,nome,municipio
PR,Cintra Pimentel,Nova Londrina
PR,Colônia Murici,São José dos Pinhais
PR,Colônia Padre Paulo,Agudos do Sul
PR,Comur,Planaltina do Paraná
PR,Conciolândia,Pérola d'Oeste
PR,Concórdia do Oeste,Toledo
PR,Congonhas,Cornélio Procópio
PR,Conselheiro Zacarias,Santo Antônio da Platina
PR,Copacabana do Norte,São Jorge do Ivaí
PR,Coronel Firmino Martins,Clevelândia
PR,Correia de Freitas,Apucarana
PR,Covó,Mangueirinha
PR,Coxilha Rica,Itapejara d'Oeste
PR,Cristo Rei,Capanema
PR,Cristo Rei,Paranavaí
PR,Cruzeiro do Norte,Uraí
PR,Deputado José Afonso,Paranavaí
PR,Dez de Maio,Toledo
PR,Diamante,Cascavel
PR,Doce Grande,Quitandinha
PR,Dois Irmãos,São João
PR,Dois Irmãos,Toledo
PR,Dom Armando,Missal
PR,Dorizon,Mallet
PR,Doutor Antônio Paranhos,São Jorge d'Oeste
PR,Doutor Oliveira Castro,Guaíra
PR,Eduardo Xavier da Silva,Jaguariaíva
PR,Eliza,Xambrê
PR,Encantado d'Oeste,Assis Chateaubriand
PR,Entre Rios,Guarapuava
PR,Ercilândia,Brasilândia do Sul
PR,Esperança do Norte,Alvorada do Sul
PR,Espigão Azul,Cascavel
PR,Euzébio de Oliveira,Ibaiti
PR,Faxinal da Boa Vista,Turvo
PR,Faxinal do Céu,Pinhão
PR,Fazendinha,Rio Negro
PR,Fernão Dias,Munhoz de Melo
PR,Ferraria,Campo Largo
PR,Figueira do Oeste,Engenheiro Beltrão
PR,Floriano,Maringá
PR,Fluviópolis,São Mateus do Sul
PR,Francisco Frederico Teixeira Guimarães,Palmas
PR,Frei Timóteo,Jataizinho
PR,Geremia Lunardelli,Nova Cantu
PR,Gonçalves Júnior,Irati
PR,Graciosa,Paranavaí
PR,Guaiporã,Cafezal do Sul
PR,Guairacá,Guarapuava
PR,Guajuvira,Araucária
PR,Guamirim,Irati
PR,Guaporé,Guaraniaçu
PR,Guaragi,Ponta Grossa
PR,Guarani,Nova Laranjeiras
PR,Guaravera,Londrina
PR,Guaraí,Nova Laranjeiras
PR,Guaraúna,Teixeira Soares
PR,Guará,Guarapuava
PR,Herculândia,Ivaté
PR,Herveira,Campina da Lagoa
PR,Ibiaci,Primeiro de Maio
PR,Icatu,Querência do Norte
PR,Iguatemi,Maringá
PR,Iguiporã,Marechal Cândido Rondon
PR,Iolópolis,São Jorge d'Oeste
PR,Ipanema,Marilena
PR,Irapuan,Quinta do Sol
PR,Irerê,Londrina
PR,Itaiacoca,Ponta Grossa
PR,Itapará,Irati
PR,Ivailândia,Engenheiro Beltrão
PR,Ivaitinga,Nova Esperança
PR,Içara,Astorga
PR,Jaciaba,Prudentópolis
PR,Jacutinga,Francisco Beltrão
PR,Jacutinga,Ivaiporã
PR,Jacutinga,Santa Izabel do Oeste
PR,Jangada,Cafezal do Sul
PR,Jangada do Sul,General Carneiro
PR,Jardim Paredão,Altônia
PR,José Lacerda,Reserva
PR,Joá,Joaquim Távora
PR,Juvinópolis,Cascavel
PR,Lageado dos Vieiras,Rio Negro
PR,Lagos do Iguaçu,São Jorge d'Oeste
PR,Lajeado,São Mateus do Sul
PR,Lajeado Bonito,Ortigueira
PR,Lambari,Sapopema
PR,Lavrinha,Pinhalão
PR,Lerroville,Londrina
PR,Linha Rosa,Rio Bonito do Iguaçu
PR,Lovat,Umuarama
PR,Luar,São João do Ivaí
PR,Mairá,Lupionópolis
PR,Marabá,Tuneiras do Oeste
PR,Marajó,Nova Aurora
PR,Maralúcia,Medianeira
PR,Maravilha,Londrina
PR,Maravilha,Realeza
PR,Marcionópolis,Santo Antônio do Sudoeste
PR,Margarida,Marechal Cândido Rondon
PR,Mariental,Lapa
PR,Marilu,Iretama
PR,Maristela,Alto Paraná
PR,Mariza,São Pedro do Ivaí
PR,Marmelândia,Realeza
PR,Martinópolis D'Oeste,Farol
PR,Mirante do Piquiri,Alto Piquiri
PR,Monjolinho,Ortigueira
PR,Monte Real,Santo Antônio da Platina
PR,Natingui,Ortigueira
PR,Nilza,Iporã
PR,Nordestina,Amaporã
PR,Nossa Senhora Aparecida,Andirá
PR,Nossa Senhora da Aparecida,Rolândia
PR,Nossa Senhora da Candelária,Bandeirantes
PR,Nossa Senhora da Penha,Corbélia
PR,Nova Altamira,Faxinal
PR,Nova Amoreira,Marilândia do Sul
PR,Nova Bilac,Floraí
PR,Nova Brasília do Itararé,Carlópolis
PR,Nova Concórdia,Francisco Beltrão
PR,Nova Lourdes,São João
PR,Nova Santa Helena,Iporã
PR,Novo Barro Preto,Ventania
PR,Novo Horizonte,Marechal Cândido Rondon
PR,Novo Jardim,Japira
PR,Novo Sarandi,Toledo
PR,Novo Sobradinho,Toledo
PR,Novo Três Passos,Marechal Cândido Rondon
PR,Ourilândia,Barbosa Ferraz
PR,Ouro Verde,Santa Maria do Oeste
PR,Ouro Verde,Sengés
PR,Ouro Verde,São João
PR,Ouro Verde do Piquiri,Corbélia
PR,Padre Ponciano,Palmas
PR,Paiquerê,Londrina
PR,Palmeirinha,Guarapuava
PR,Palmira,São João do Triunfo
PR,Palmitópolis,Nova Aurora
PR,Pangaré,Quitandinha
PR,Papagaios Novos,Palmeira
PR,Paranagi,Sertaneja
PR,Paraná d'Oeste,Moreira Sales
PR,Passo Liso,Laranjeiras do Sul
PR,Patos Velhos,Prudentópolis
PR,Pau D'Alho do Sul,Assaí
PR,Paulistânia,Alto Piquiri
PR,Pedra Branca do Araraquara,Guaratuba
PR,Pinaré,Cruz Machado
PR,Pinhalzinho,Enéas Marques
PR,Pinhalzinho,Pinhão
PR,Pinhalzinho,Rio Bonito do Iguaçu
PR,Pinheiro,Capanema
PR,Pinho Fleck,Honório Serpa
PR,Piquirivaí,Campo Mourão
PR,Pirapó,Apucarana
PR,Piriquitos,Ponta Grossa
PR,Planalto do Oeste,Nova Santa Rosa
PR,Pocinho,Barbosa Ferraz
PR,Poema,Nova Tebas
PR,Porteira Preta,Fênix
PR,Porto Brasílio,Querência do Norte
PR,Porto Camargo,Icaraíma
PR,Porto Mendes,Marechal Cândido Rondon
PR,Porto São Carlos,São Carlos do Ivaí
PR,Porto São José,São Pedro do Paraná
PR,Porto de Cima,Morretes
PR,Portão Ocoí,Missal
PR,Prata,Cambé
PR,Presidente Kennedy,Verê
PR,Primavera,Juranda
PR,Pulinópolis,Mandaguaçu
PR,Pérola Independente,Maripá
PR,Reianópolis,Sengés
PR,Ribeirão Bonito,Grandes Rios
PR,Rio Bonito,Francisco Alves
PR,Rio Claro do Sul,Mallet
PR,Rio Novo,Reserva
PR,Rio Pinheiro,Mariópolis
PR,Rio Verde,Juranda
PR,Rio XV de Baixo,Pitanga
PR,Rio da Prata,Nova Laranjeiras
PR,Rio da Prata,Santa Izabel do Oeste
PR,Rio do Salto,Cascavel
PR,Rio do Tigre,Santa Maria do Oeste
PR,Roberto Silveira,Umuarama
PR,Sagrada Família,Planalto
PR,Salles de Oliveira,Campina da Lagoa
PR,Saltinho do Oeste,Alto Piquiri
PR,Santa Bárbara,Ivaiporã
PR,Santa Eliza,Umuarama
PR,Santa Esmeralda,Santa Cruz de Monte Castelo
PR,Santa Fé do Pirapó,Marialva
PR,Santa Luzia da Alvorada,São João do Ivaí
PR,Santa Lúcia,Dois Vizinhos
PR,Santa Margarida,Bela Vista do Paraíso
PR,Santa Maria,Alto Paraná
PR,Santa Maria,Santa Tereza do Oeste
PR,Santa Maria do Rio do Peixe,Congonhinhas
PR,Santa Rita d'Oeste,Terra Roxa
PR,Santa Rosa do Ocoi,São Miguel do Iguaçu
PR,Santa Zélia,Astorga
PR,Santana,Cruz Machado
PR,Santo Antônio do Iratim,Bituruna
PR,Santo Antônio do Palmital,Rio Bom
PR,Santo Rei,Nova Cantu
PR,Sapé,Tomazina
PR,Sarandi,Santa Izabel do Oeste
PR,Secção Jacaré,Francisco Beltrão
PR,Sede Alvorada,Cascavel
PR,Sede Nova Sant'Ana,São Jorge d'Oeste
PR,Sede Progresso,Verê
PR,Senhor Bom Jesus dos Gramados,Mariópolis
PR,Serra Negra,Guaraqueçaba
PR,Serra dos Dourados,Umuarama
PR,Sertãozinho,Engenheiro Beltrão
PR,Siqueira Belo,Barracão
PR,Socavão,Castro
PR,Sumaré,Paranavaí
PR,Sussuí,Engenheiro Beltrão
PR,São Camilo,Palotina
PR,São Clemente,Santa Helena
PR,São Cristóvão,União da Vitória
PR,São Domingos,União da Vitória
PR,São Francisco,Chopinzinho
PR,São Francisco de Imbaú,Congonhinhas
PR,São Francisco de Sales,Clevelândia
PR,São Joaquim do Pontal,Itambaracá
PR,São Jorge,São Miguel do Iguaçu
PR,São José,Jandaia do Sul
PR,São José,Santa Maria do Oeste
PR,São José do Iguaçu,São Miguel do Iguaçu
PR,São José do Itavó,Itaipulândia
PR,São José do Ivaí,Santa Isabel do Ivaí
PR,São João,Altônia
PR,São João d'Oeste,Cascavel
PR,São João do Pinhal,São Jerônimo da Serra
PR,São Judas Tadeu,Santo Antônio do Paraíso
PR,São Lourenço,Cianorte
PR,São Luiz,Capanema
PR,São Luiz,Chopinzinho
PR,São Luiz,Londrina
PR,São Luiz,Marialva
PR,São Luiz,Mariluz
PR,São Luiz do Oeste,Toledo
PR,São Luiz do Purunã,Balsa Nova
PR,São Manoel,Santa Maria do Oeste
PR,São Martinho,Rolândia
PR,São Miguel,Toledo
PR,São Miguel do Cambuí,Marialva
PR,São Pedro,Ampére
PR,São Pedro,Apucarana
PR,São Pedro do Florido,Santo Antônio do Sudoeste
PR,São Pio X,Francisco Beltrão
PR,São Roque,Marechal Cândido Rondon
PR,São Roque,Realeza
PR,São Roque do Chopim,Pato Branco
PR,São Salvador,Ampére
PR,São Salvador,Cascavel
PR,São Sebastião,Cerro Azul
PR,São Silvestre,Campo Largo
PR,São Silvestre,Cruzeiro do Oeste
PR,São Vicente,Araruna
PR,Tereza Breda,Barbosa Ferraz
PR,Tereza Cristina,Cândido de Abreu
PR,Terra Nova,São Jerônimo da Serra
PR,Tiradentes,Salgado Filho
PR,Triolândia,Ribeirão do Pinhal
PR,Triângulo,Engenheiro Beltrão
PR,Três Bicos,Cândido de Abreu
PR,Três Córregos,Campo Largo
PR,Tupinambá,Astorga
PR,Ubaúna,São João do Ivaí
PR,União do Oeste,Santa Izabel do Oeste
PR,Uvaia,Ponta Grossa
PR,Valério,Planalto
PR,Vassoural,Ibaiti
PR,Vera Guarani,Paulo Frontin
PR,Vida Nova,Sapopema
PR,Vidigal,Cianorte
PR,Vila Floresta,Palotina
PR,Vila Guay,Ibaiti
PR,Vila Ipiranga,Toledo
PR,Vila Nova,Pitanga
PR,Vila Nova,Toledo
PR,Vila Nova de Florença,São Jerônimo da Serra
PR,Vila Paraíso,São João
PR,Vila Reis,Apucarana
PR,Vila Rica do Ivaí,Icaraíma
PR,Vista Alegre,Coronel Vivida
PR,Vista Alegre,Enéas Marques
PR,Warta,Londrina
PR,Yolanda,Ubiratã
PR,Água Azul,Lapa
PR,Água Boa,Paiçandu
PR,Águas de Jurema,Iretama
RJ,Abarracamento,Rio das Flores
RJ,Abraão,Angra dos Reis
RJ,Afonso Arinos,Comendador Levy Gasparian
RJ,Agulhas Negras,Resende
RJ,Aldeia Velha,Silva Jardim
RJ,Amparo,Nova Friburgo
RJ,Andrade Pinto,Vassouras
RJ,Anta,Sapucaia
RJ,Antônio Rocha,Barra Mansa
RJ,Arrozal,Piraí
RJ,Atafona,São João da Barra
RJ,Avelar,Paty do Alferes
RJ,Bacaxá,Saquarema
RJ,Baltazar,Santo Antônio de Pádua
RJ,Banco de Areia,Mesquita
RJ,Banquete,Bom Jardim
RJ,Barcelos,São João da Barra
RJ,Barra Alegre,Bom Jardim
RJ,Barra Seca,São Francisco de Itabapoana
RJ,Barra de São João,Casimiro de Abreu
RJ,Barão de Juparanã,Valença
RJ,Batatal,Itaocara
RJ,Bazílio,Rio Bonito
RJ,Bemposta,Três Rios
RJ,Boa Esperança,Rio Bonito
RJ,Boa Sorte,Cantagalo
RJ,Boaventura,Itaperuna
RJ,Bom Jesus do Querendo,Natividade
RJ,Bulhões,Resende
RJ,Cabuçu,Itaboraí
RJ,Cachoeiros de Macaé,Macaé
RJ,Cajueiro,São João da Barra
RJ,Calheiros,Bom Jesus do Itabapoana
RJ,Califórnia da Barra,Barra do Piraí
RJ,Cambiasca,São Fidélis
RJ,Campelo,Santo Antônio de Pádua
RJ,Campinas,Sumidouro
RJ,Campo do Coelho,Nova Friburgo
RJ,Campos Elyseos,Duque de Caxias
RJ,Carabuçu,Bom Jesus do Itabapoana
RJ,Cascatinha,Petrópolis
RJ,Coelho da Rocha,São João de Meriti
RJ,Colônia,São Fidélis
RJ,Comendador Venâncio,Itaperuna
RJ,Conceição de Jacareí,Mangaratiba
RJ,Conrado,Miguel Pereira
RJ,Conselheiro Paulino,Nova Friburgo
RJ,Conservatória,Valença
RJ,Correntezas,Silva Jardim
RJ,Cruzeiro,Cambuci
RJ,Cunhambebe,Angra dos Reis
RJ,Córrego da Prata,Carmo
RJ,Córrego do Ouro,Macaé
RJ,Dona Mariana,Sumidouro
RJ,Dores de Macabu,Campos dos Goytacazes
RJ,Dorândia,Barra do Piraí
RJ,Doutor Elias,Trajano de Moraes
RJ,Doutor Loréti,Santa Maria Madalena
RJ,Engenheiro Passos,Resende
RJ,Estrada Nova,Itaocara
RJ,Euclidelândia,Cantagalo
RJ,Falcão,Quatis
RJ,Floriano,Barra Mansa
RJ,Frade,Macaé
RJ,Fumaça,Resende
RJ,Funil,Cambuci
RJ,Gaviões,Silva Jardim
RJ,Getulândia,Rio Claro
RJ,Glicério,Macaé
RJ,Governador Portela,Miguel Pereira
RJ,Grussaí,São João da Barra
RJ,Guia de Pacobaíba,Magé
RJ,Ibipeba,São Sebastião do Alto
RJ,Ibitiguaçu,Santo Antônio de Pádua
RJ,Ibitioca,Campos dos Goytacazes
RJ,Ibituporanga,Itaguaí
RJ,Iguabinha,Araruama
RJ,Imbariê,Duque de Caxias
RJ,Inconfidência,Paraíba do Sul
RJ,Inhomirim,Magé
RJ,Inoã,Maricá
RJ,Ipiabas,Barra do Piraí
RJ,Ipiiba,São Gonçalo
RJ,Ipituna,São Sebastião do Alto
RJ,Ipuca,São Fidélis
RJ,Itacurussá,Mangaratiba
RJ,Itaipava,Petrópolis
RJ,Itaipuaçu,Maricá
RJ,Itajara,Itaperuna
RJ,Itambi,Itaboraí
RJ,Jaguarembé,Itaocara
RJ,Jamapará,Sapucaia
RJ,Laranjais,Itaocara
RJ,Lumiar,Nova Friburgo
RJ,Lídice,Rio Claro
RJ,Macabuzinho,Conceição de Macabu
RJ,Mambucaba,Angra dos Reis
RJ,Manilha,Itaboraí
RJ,Maniva,São Francisco de Itabapoana
RJ,Manuel Duarte,Rio das Flores
RJ,Marangatu,Santo Antônio de Pádua
RJ,Monjolo,São Gonçalo
RJ,Monnerat,Duas Barras
RJ,Monte Alegre,Santo Antônio de Pádua
RJ,Monte Verde,Cambuci
RJ,Monumento,Piraí
RJ,Morangaba,Campos dos Goytacazes
RJ,Morro Azul do Tinguá,Engenheiro Paulo de Frontin
RJ,Morro Grande,Araruama
RJ,Morro do Coco,Campos dos Goytacazes
RJ,Muri,Nova Friburgo
RJ,Muriqui,Mangaratiba
RJ,Mussurepe,Campos dos Goytacazes
RJ,Neves,São Gonçalo
RJ,Nossa Senhora da Aparecida,Sapucaia
RJ,Nossa Senhora da Penha,Itaperuna
RJ,Nossa Senhora do Amparo,Barra Mansa
RJ,Olinda,Nilópolis
RJ,Osório Bersot,Santa Maria Madalena
RJ,Ourânia,Natividade
RJ,Pachecos,Itaboraí
RJ,Paraoquena,Santo Antônio de Pádua
RJ,Parapeúna,Valença
RJ,Paraty-Mirim,Paraty
RJ,Paraíso do Tobias,Miracema
RJ,Passa Três,Rio Claro
RJ,Pedra Selada,Resende
RJ,Pedro do Rio,Petrópolis
RJ,Pentagna,Valença
RJ,Pipeiras,São João da Barra
RJ,Pirapetinga de Bom Jesus,Bom Jesus do Itabapoana
RJ,Pião,Sapucaia
RJ,Ponta Negra,Maricá
RJ,Portela,Itaocara
RJ,Porto Velho do Cunha,Carmo
RJ,Porto das Caixas,Itaboraí
RJ,Posse,Petrópolis
RJ,Praia Seca,Araruama
RJ,Professor Souza,Casimiro de Abreu
RJ,Pureza,São Fidélis
RJ,Purilândia,Porciúncula
RJ,Raposo,Itaperuna
RJ,Renascença,Santa Maria Madalena
RJ,Retiro do Muriaé,Itaperuna
RJ,Rialto,Barra Mansa
RJ,Ribeirão de São Joaquim,Quatis
RJ,Rio D'Ouro,Magé
RJ,Rio Dourado,Casimiro de Abreu
RJ,Riograndina,Nova Friburgo
RJ,Rosal,Bom Jesus do Itabapoana
RJ,Sacra Família do Tinguá,Engenheiro Paulo de Frontin
RJ,Salutaris,Paraíba do Sul
RJ,Sambaetiba,Itaboraí
RJ,Sampaio Correia,Saquarema
RJ,Sana,Macaé
RJ,Santa Clara,Porciúncula
RJ,Santa Cruz,Santo Antônio de Pádua
RJ,Santa Isabel,Bom Jesus do Itabapoana
RJ,Santa Isabel do Rio Preto,Valença
RJ,Santa Maria,Campos dos Goytacazes
RJ,Santa Rita da Floresta,Cantagalo
RJ,Santa Rita de Cássia,Barra Mansa
RJ,Santanésia,Piraí
RJ,Santo Aleixo,Magé
RJ,Santo Amaro de Campos,Campos dos Goytacazes
RJ,Santo Antônio do Imbé,Santa Maria Madalena
RJ,Santo Eduardo,Campos dos Goytacazes
RJ,Sebastião de Lacerda,Vassouras
RJ,Serrinha,Bom Jesus do Itabapoana
RJ,Serrinha,Campos dos Goytacazes
RJ,Sete Pontes,São Gonçalo
RJ,Sodrelândia,Trajano de Moraes
RJ,Soledade,Sumidouro
RJ,Sossego,Santa Maria Madalena
RJ,Suruí,Magé
RJ,São Joaquim,Cardoso Moreira
RJ,São José do Ribeirão,Bom Jardim
RJ,São José do Turvo,Barra do Piraí
RJ,São João Marcos,Rio Claro
RJ,São João do Paraíso,Cambuci
RJ,São Mateus,São João de Meriti
RJ,São Pedro da Serra,Nova Friburgo
RJ,São Pedro de Alcântara,Santo Antônio de Pádua
RJ,São Sebastião de Campos,Campos dos Goytacazes
RJ,São Sebastião do Paraíba,Cantagalo
RJ,São Sebastião dos Ferreiros,Vassouras
RJ,São Vicente de Paula,Araruama
RJ,Taboas,Rio das Flores
RJ,Tamoios,Cabo Frio
RJ,Tarituba,Paraty
RJ,Tocos,Campos dos Goytacazes
RJ,Travessão,Campos dos Goytacazes
RJ,Triunfo,Santa Maria Madalena
RJ,Três Irmãos,Cambuci
RJ,Usina Santa Maria,Bom Jesus do Itabapoana
RJ,Vale de Bonsucesso,Teresópolis
RJ,Vale do Paquequer,Teresópolis
RJ,Valão do Barro,São Sebastião do Alto
RJ,Vargem Alegre,Barra do Piraí
RJ,Venda das Flores,Miracema
RJ,Vila Emil,Mesquita
RJ,Vila Nova de Campos,Campos dos Goytacazes
RJ,Vila da Grama,Trajano de Moraes
RJ,Visconde de Imbé,Trajano de Moraes
RJ,Visconde de Itaboraí,Itaboraí
RJ,Visconde de Mauá,Resende
RJ,Werneck,Paraíba do Sul
RJ,Xerém,Duque de Caxias
RN,Barão de Serra Branca,Santana do Matos
RN,Belo Horizonte,Bento Fernandes
RN,Cajazeiras,Macaíba
RN,Cana Brava,Macaíba
RN,Carnaúba,Senador Georgino Avelino
RN,Cotovelo,Parnamirim
RN,Córrego de São Mateus,Januário Cicco
RN,Firmamento,Lajes
RN,Gameleira,Taipu
RN,Ipiranga,São José do Campestre
RN,Major Felipe,José da Penha
RN,Mangabeira,Macaíba
RN,Mata de São Braz,Tenente Ananias
RN,Pirangi do Norte,Parnamirim
RN,Pium,Parnamirim
RN,Rosário,João Dias
RN,Salva Vida,Martins
RN,Santa Teresa,Santana do Matos
RN,Serra da Tapuia,Sítio Novo
RN,São Bernardo,Luís Gomes
RN,São Geraldo,Caraúbas
RN,São José da Passagem,Santana do Matos
RN,Trairi,Tangará
RN,Traíras,Macaíba
RO,Abunã,Porto Velho
RO,Araras,Nova Mamoré
RO,Boa Vista do Pacarana,Espigão D'Oeste
RO,Bom Jesus,Jaru
RO,Calama,Porto Velho
RO,Colina Verde,Governador Jorge Teixeira
RO,Demarcação,Porto Velho
RO,Divinópolis,Cacoal
RO,Estrela de Rondônia,Presidente Médici
RO,Extrema,Porto Velho
RO,Filadélfia d'Oeste,Alta Floresta D'Oeste
RO,Flor da Serra,Espigão D'Oeste
RO,Fortaleza do Abunã,Porto Velho
RO,Iata,Guajará-Mirim
RO,Itaporanga,Pimenta Bueno
RO,Izidolândia,Alta Floresta D'Oeste
RO,Jaci Paraná,Porto Velho
RO,Jacynópolis,Nova Mamoré
RO,Marco Rondon,Pimenta Bueno
RO,Migrantinópolis,Novo Horizonte do Oeste
RO,Mutum Paraná,Porto Velho
RO,Nazaré,Porto Velho
RO,Nova Califórnia,Porto Velho
RO,Nova Colina,Ji-Paraná
RO,Nova Dimensão,Nova Mamoré
RO,Nova Esperança,Espigão D'Oeste
RO,Nova Estrela,Rolim de Moura
RO,Nova Gease d'Oeste,Alta Floresta D'Oeste
RO,Nova Londrina,Ji-Paraná
RO,Nova Marechal Rondon,Nova Mamoré
RO,Novo Paraíso,Espigão D'Oeste
RO,Novo Riachuelo,Presidente Médici
RO,Oriente Novo,Machadinho D'Oeste
RO,Palmeiras,Nova Mamoré
RO,Pedras Negras,São Francisco do Guaporé
RO,Porto Murtinho,São Francisco do Guaporé
RO,Quinto BEC,Machadinho D'Oeste
RO,Real Forte Príncipe da Beira,Costa Marques
RO,Rio Preto do Candeias,Candeias do Jamari
RO,Riozinho,Cacoal
RO,Rolim de Moura do Guaporé,Alta Floresta D'Oeste
RO,Rondominas,Ouro Preto do Oeste
RO,Santa Cruz da Serra,Jaru
RO,Santana do Guaporé,São Miguel do Guaporé
RO,Santo Antônio d'Oeste,Alta Floresta D'Oeste
RO,Santo Antônio do Guaporé,São Francisco do Guaporé
RO,Surpresa,Guajará-Mirim
RO,São Carlos,Porto Velho
RO,São Domingos do Guaporé,Costa Marques
RO,Tabajara,Machadinho D'Oeste
RO,Tancredópolis,Alvorada D'Oeste
RO,Tarilândia,Jaru
RO,Terra Boa,Alvorada D'Oeste
RO,Vila Bandeira Branca,Presidente Médici
RO,Vila Camargo,Presidente Médici
RO,Vista Alegre do Abunã,Porto Velho
RS,Afonso Rodrigues,São Luiz Gonzaga
RS,Aguapés,Osório
RS,Albardão,Rio Pardo
RS,Alfredo Brenner,Ibirubá
RS,Alto Alegre,Cerrito
RS,Alto Erval Novo,Três Passos
RS,Alto Paredão,Santa Cruz do Sul
RS,Alto Recreio,Ronda Alta
RS,Alto Uruguai,Tiradentes do Sul
RS,Alto da União,Ijuí
RS,Amoras,Taquari
RS,Antônio Kerpel,Coronel Bicaco
RS,Arco Verde,Carlos Barbosa
RS,Arco Íris,Erval Seco
RS,Arlindo,Venâncio Aires
RS,Aroeiras,Pantano Grande
RS,Arroio Bonito,Mato Leitão
RS,Arroio Canoas,Barão
RS,Arroio Grande,Santa Maria
RS,Arroio Grande,Selbach
RS,Arroio Mau,Pedras Altas
RS,Arroio Teixeira,Capão da Canoa
RS,Arroio da Laje,Coqueiro Baixo
RS,Arroio do Ouro,Vale Real
RS,Arroio do Só,Santa Maria
RS,Arroio dos Mengues,Dom Pedro de Alcântara
RS,Atafona,Santo Ângelo
RS,Atiaçu,Sarandi
RS,Atlântico,Santa Vitória do Palmar
RS,Atlântida-Sul,Osório
RS,Avelino Paranhos,Espumoso
RS,Azevedo Sodré,São Gabriel
RS,Açoita Cavalo,Esperança do Sul
RS,Bacupari,Palmares do Sul
RS,Baliza,Gaurama
RS,Bandeirinha,Camaquã
RS,Banhado do Colégio,Camaquã
RS,Barra Curta Baixa,Constantina
RS,Barra do Ouro,Maquiné
RS,Barragem do Itú,Manoel Viana
RS,Barreirinho,Sarandi
RS,Barreiro,Ijuí
RS,Barretos,Capão Bonito do Sul
RS,Barrinha,Seberi
RS,Barrinha,Três de Maio
RS,Barro Vermelho,Cachoeira do Sul
RS,Barro Vermelho,Gravataí
RS,Barão Hirsch,Jacutinga
RS,Basílio,Herval
RS,Batovi,São Gabriel
RS,Batovira,Progresso
RS,Baú,Candiota
RS,Bela Vista,Machadinho
RS,Bela Vista,Passo Fundo
RS,Bela Vista,Segredo
RS,Bela Vista,Três Passos
RS,Bela Vista,Vacaria
RS,Bela Vista do Fão,Marques de Souza
RS,Beluno,São Francisco de Assis
RS,Bexiga,Rio Pardo
RS,Boa Esperança,Rolante
RS,Boa Vista,Santa Cruz do Sul
RS,Boa Vista,São Francisco de Assis
RS,Boa Vista,São Lourenço do Sul
RS,Boca da Picada,General Câmara
RS,Boca da Picada,Giruá
RS,Boca do Monte,Santa Maria
RS,Boi Preto,Chapada
RS,Bojuru,São José do Norte
RS,Bolso,Santa Margarida do Sul
RS,Bom Jardim,Caçapava do Sul
RS,Bom Jardim,Esperança do Sul
RS,Bom Jardim,Paverama
RS,Bom Plano,Vista Gaúcha
RS,Bom Recreio,Passo Fundo
RS,Bom Retiro,Cambará do Sul
RS,Bom Retiro,Eldorado do Sul
RS,Bom Retiro,Muitos Capões
RS,Bom Será,Cristal
RS,Bonito,Camaquã
RS,Boqueirão,General Câmara
RS,Boqueirão,Lagoa Vermelha
RS,Boqueirão,São Lourenço do Sul
RS,Bororé,Maçambará
RS,Borussia,Osório
RS,Bosque,Cachoeira do Sul
RS,Bote,Herval
RS,Botucaraí,Candelária
RS,Braço Forte,Tenente Portela
RS,Brugnarotto,São José do Ouro
RS,Bugre,Soledade
RS,Buriti,Santo Ângelo
RS,Butiatuva,Palmares do Sul
RS,Butiá Inferior,São Pedro do Butiá
RS,Butiás,Tavares
RS,Cadeado,Boa Vista do Cadeado
RS,Cambaizinho,Santa Margarida do Sul
RS,Campestre,Salvador do Sul
RS,Campestre,São Miguel das Missões
RS,Campina Redonda,Espumoso
RS,Campinas,Lagoa Vermelha
RS,Campinas,Saldanha Marinho
RS,Campinho,Roca Sales
RS,Campo Branco,Progresso
RS,Campo Novo,Fontoura Xavier
RS,Campo Santo,Coronel Bicaco
RS,Campo Sêco,Rosário do Sul
RS,Campo de Sobradinho,Passa Sete
RS,Campo do Meio,Gentil
RS,Canas,Santa Margarida do Sul
RS,Candiota,Pinheiro Machado
RS,Canhemborá,Nova Palma
RS,Canto Krewer,Vale Real
RS,Capané,Cachoeira do Sul
RS,Capela,Boa Vista do Cadeado
RS,Capela Santo Antônio,Camaquã
RS,Capela São Francisco,Bom Jesus
RS,Capela São Paulo,São Luiz Gonzaga
RS,Capela Velha,Camaquã
RS,Capela da Luz,Monte Alegre dos Campos
RS,Capingui,Mato Castelhano
RS,Capinzal,Constantina
RS,Capitão Noronha,Encruzilhada do Sul
RS,Capivara,Erval Seco
RS,Capo-Erê,Erechim
RS,Capão Alto,Santa Bárbara do Sul
RS,Capão Bonito,Salto do Jacuí
RS,Capão Comprido,Tavares
RS,Capão Grande,Glorinha
RS,Capão Grande,Muitos Capões
RS,Capão Novo,Capão da Canoa
RS,Capão da Herança,Vacaria
RS,Capão da Porteira,Viamão
RS,Capão do Cedro,Lagoa Vermelha
RS,Capão do Tigre,Bom Jesus
RS,Carajá Seival,Caçapava do Sul
RS,Carmo,Monte Alegre dos Campos
RS,Casa Branca,Bom Jesus
RS,Casa Velha,Palmares do Sul
RS,Cascata,Horizontina
RS,Cascata,Pelotas
RS,Castelinho,Frederico Westphalen
RS,Catanduva Grande,Santo Antônio da Patrulha
RS,Cati,Sant'Ana do Livramento
RS,Catuçaba,São Gabriel
RS,Cavajuretã,São Vicente do Sul
